"selection1_team_1","selection1_team_2","selection1_team_2_url","selection1_score","selection1_score_url"
"Los Angeles Galaxy","Portland Timbers","http://usa.worldfootball.net/teams/portland-timbers/","2:2 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-los-angeles-galaxy-portland-timbers/"
"Toronto FC","D.C. United","http://usa.worldfootball.net/teams/d-c-united/","1:2 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-toronto-fc-d-c-united_2/"
"Vancouver Whitecaps","Seattle Sounders","http://usa.worldfootball.net/teams/seattle-sounders/","1:0 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-vancouver-whitecaps-seattle-sounders_2/"
"CD Chivas","Impact de Montreal","http://usa.worldfootball.net/teams/impact-de-montreal/","1:0 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-cd-chivas-impact-de-montreal/"
"Sporting Kansas City","Chicago Fire","http://usa.worldfootball.net/teams/chicago-fire/","1:1 (1:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-sporting-kansas-city-chicago-fire/"
"San Jose Earthquakes","D.C. United","http://usa.worldfootball.net/teams/d-c-united/","1:2 (1:2)","http://usa.worldfootball.net/report/major-league-soccer-2014-san-jose-earthquakes-d-c-united/"
"Philadelphia Union","Colorado Rapids","http://usa.worldfootball.net/teams/colorado-rapids/","3:3 (2:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-philadelphia-union-colorado-rapids/"
"Toronto FC","Houston Dynamo","http://usa.worldfootball.net/teams/houston-dynamo/","4:2 (2:2)","http://usa.worldfootball.net/report/major-league-soccer-2014-toronto-fc-houston-dynamo/"
"New York RB","Columbus Crew","http://usa.worldfootball.net/teams/columbus-crew/","4:1 (2:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-new-york-rb-columbus-crew/"
"Impact de Montreal","Sporting Kansas City","http://usa.worldfootball.net/teams/sporting-kansas-city/","1:2 (1:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-impact-de-montreal-sporting-kansas-city_2/"
"New England Revolution","Chicago Fire","http://usa.worldfootball.net/teams/chicago-fire/","0:1 (0:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-new-england-revolution-chicago-fire/"
"Vancouver Whitecaps","CD Chivas","http://usa.worldfootball.net/teams/cd-chivas/","1:3 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-vancouver-whitecaps-cd-chivas/"
"Los Angeles Galaxy","Real Salt Lake","http://usa.worldfootball.net/teams/real-salt-lake/","1:0 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-los-angeles-galaxy-real-salt-lake_2/"
"Seattle Sounders","Portland Timbers","http://usa.worldfootball.net/teams/portland-timbers/","2:0 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-seattle-sounders-portland-timbers/"
"Philadelphia Union","New York RB","http://usa.worldfootball.net/teams/new-york-rb/","3:1 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-philadelphia-union-new-york-rb/"
"Columbus Crew","Sporting Kansas City","http://usa.worldfootball.net/teams/sporting-kansas-city/","1:2 (0:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-columbus-crew-sporting-kansas-city/"
"Toronto FC","Vancouver Whitecaps","http://usa.worldfootball.net/teams/vancouver-whitecaps/","1:1 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-toronto-fc-vancouver-whitecaps/"
"Los Angeles Galaxy","New England Revolution","http://usa.worldfootball.net/teams/new-england-revolution/","5:1 (2:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-los-angeles-galaxy-new-england-revolution/"
"Portland Timbers","Colorado Rapids","http://usa.worldfootball.net/teams/colorado-rapids/","2:1 (0:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-portland-timbers-colorado-rapids/"
"Sporting Kansas City","Los Angeles Galaxy","http://usa.worldfootball.net/teams/los-angeles-galaxy/","2:1 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-sporting-kansas-city-los-angeles-galaxy/"
"New York RB","San Jose Earthquakes","http://usa.worldfootball.net/teams/san-jose-earthquakes/","1:1 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-new-york-rb-san-jose-earthquakes/"
"Columbus Crew","Impact de Montreal","http://usa.worldfootball.net/teams/impact-de-montreal/","2:1 (0:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-columbus-crew-impact-de-montreal/"
"Chicago Fire","Philadelphia Union","http://usa.worldfootball.net/teams/philadelphia-union/","1:1 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-chicago-fire-philadelphia-union_2/"
"Houston Dynamo","Toronto FC","http://usa.worldfootball.net/teams/toronto-fc/","2:2 (2:2)","http://usa.worldfootball.net/report/major-league-soccer-2014-houston-dynamo-toronto-fc/"
"FC Dallas","New England Revolution","http://usa.worldfootball.net/teams/new-england-revolution/","2:0 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-fc-dallas-new-england-revolution/"
"Real Salt Lake","Vancouver Whitecaps","http://usa.worldfootball.net/teams/vancouver-whitecaps/","1:1 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-real-salt-lake-vancouver-whitecaps_2/"
"D.C. United","CD Chivas","http://usa.worldfootball.net/teams/cd-chivas/","3:1 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-d-c-united-cd-chivas/"
"San Jose Earthquakes","Chicago Fire","http://usa.worldfootball.net/teams/chicago-fire/","5:1 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-san-jose-earthquakes-chicago-fire/"
"Real Salt Lake","Impact de Montreal","http://usa.worldfootball.net/teams/impact-de-montreal/","3:1 (1:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-real-salt-lake-impact-de-montreal/"
"Colorado Rapids","CD Chivas","http://usa.worldfootball.net/teams/cd-chivas/","3:0 (2:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-colorado-rapids-cd-chivas_2/"
"Toronto FC","Sporting Kansas City","http://usa.worldfootball.net/teams/sporting-kansas-city/","1:2 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-toronto-fc-sporting-kansas-city/"
"New England Revolution","Columbus Crew","http://usa.worldfootball.net/teams/columbus-crew/","1:2 (0:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-new-england-revolution-columbus-crew/"
"Vancouver Whitecaps","FC Dallas","http://usa.worldfootball.net/teams/fc-dallas/","2:2 (1:2)","http://usa.worldfootball.net/report/major-league-soccer-2014-vancouver-whitecaps-fc-dallas/"
"Impact de Montreal","Portland Timbers","http://usa.worldfootball.net/teams/portland-timbers/","2:3 (2:2)","http://usa.worldfootball.net/report/major-league-soccer-2014-impact-de-montreal-portland-timbers/"
"Seattle Sounders","Los Angeles Galaxy","http://usa.worldfootball.net/teams/los-angeles-galaxy/","0:3 (0:3)","http://usa.worldfootball.net/report/major-league-soccer-2014-seattle-sounders-los-angeles-galaxy/"
"D.C. United","Toronto FC","http://usa.worldfootball.net/teams/toronto-fc/","3:0 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-d-c-united-toronto-fc/"
"New England Revolution","Colorado Rapids","http://usa.worldfootball.net/teams/colorado-rapids/","3:0 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-new-england-revolution-colorado-rapids/"
"Chicago Fire","Vancouver Whitecaps","http://usa.worldfootball.net/teams/vancouver-whitecaps/","0:0 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-chicago-fire-vancouver-whitecaps/"
"Real Salt Lake","New York RB","http://usa.worldfootball.net/teams/new-york-rb/","1:1 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-real-salt-lake-new-york-rb/"
"Sporting Kansas City","Philadelphia Union","http://usa.worldfootball.net/teams/philadelphia-union/","1:1 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-sporting-kansas-city-philadelphia-union_2/"
"Los Angeles Galaxy","Portland Timbers","http://usa.worldfootball.net/teams/portland-timbers/","3:1 (1:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-los-angeles-galaxy-portland-timbers_2/"
"Impact de Montreal","Toronto FC","http://usa.worldfootball.net/teams/toronto-fc/","0:2 (0:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-impact-de-montreal-toronto-fc/"
"New York RB","New England Revolution","http://usa.worldfootball.net/teams/new-england-revolution/","2:1 (0:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-new-york-rb-new-england-revolution/"
"Chicago Fire","Columbus Crew","http://usa.worldfootball.net/teams/columbus-crew/","1:1 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-chicago-fire-columbus-crew/"
"Colorado Rapids","Real Salt Lake","http://usa.worldfootball.net/teams/real-salt-lake/","0:1 (0:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-colorado-rapids-real-salt-lake/"
"San Jose Earthquakes","Seattle Sounders","http://usa.worldfootball.net/teams/seattle-sounders/","1:0 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-san-jose-earthquakes-seattle-sounders/"
"Houston Dynamo","D.C. United","http://usa.worldfootball.net/teams/d-c-united/","1:0 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-houston-dynamo-d-c-united/"
"CD Chivas","FC Dallas","http://usa.worldfootball.net/teams/fc-dallas/","0:1 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-cd-chivas-fc-dallas/"
"Los Angeles Galaxy","San Jose Earthquakes","http://usa.worldfootball.net/teams/san-jose-earthquakes/","2:2 (1:2)","http://usa.worldfootball.net/report/major-league-soccer-2014-los-angeles-galaxy-san-jose-earthquakes/"
"Philadelphia Union","Impact de Montreal","http://usa.worldfootball.net/teams/impact-de-montreal/","2:1 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-philadelphia-union-impact-de-montreal_2/"
"Columbus Crew","Toronto FC","http://usa.worldfootball.net/teams/toronto-fc/","2:3 (1:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-columbus-crew-toronto-fc_2/"
"FC Dallas","Colorado Rapids","http://usa.worldfootball.net/teams/colorado-rapids/","3:1 (2:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-fc-dallas-colorado-rapids_2/"
"Real Salt Lake","D.C. United","http://usa.worldfootball.net/teams/d-c-united/","3:0 (3:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-real-salt-lake-d-c-united/"
"Portland Timbers","CD Chivas","http://usa.worldfootball.net/teams/cd-chivas/","2:0 (2:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-portland-timbers-cd-chivas_2/"
"Vancouver Whitecaps","Sporting Kansas City","http://usa.worldfootball.net/teams/sporting-kansas-city/","2:0 (2:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-vancouver-whitecaps-sporting-kansas-city/"
"Chicago Fire","New York RB","http://usa.worldfootball.net/teams/new-york-rb/","1:0 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-chicago-fire-new-york-rb_2/"
"Seattle Sounders","Houston Dynamo","http://usa.worldfootball.net/teams/houston-dynamo/","2:0 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-seattle-sounders-houston-dynamo/"
"Houston Dynamo","Philadelphia Union","http://usa.worldfootball.net/teams/philadelphia-union/","2:0 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-houston-dynamo-philadelphia-union/"
"Real Salt Lake","Seattle Sounders","http://usa.worldfootball.net/teams/seattle-sounders/","2:1 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-real-salt-lake-seattle-sounders/"
"Impact de Montreal","Chicago Fire","http://usa.worldfootball.net/teams/chicago-fire/","1:0 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-impact-de-montreal-chicago-fire_2/"
"New England Revolution","Portland Timbers","http://usa.worldfootball.net/teams/portland-timbers/","1:1 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-new-england-revolution-portland-timbers/"
"Columbus Crew","Los Angeles Galaxy","http://usa.worldfootball.net/teams/los-angeles-galaxy/","4:1 (2:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-columbus-crew-los-angeles-galaxy/"
"Sporting Kansas City","Toronto FC","http://usa.worldfootball.net/teams/toronto-fc/","4:1 (2:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-sporting-kansas-city-toronto-fc_2/"
"CD Chivas","Vancouver Whitecaps","http://usa.worldfootball.net/teams/vancouver-whitecaps/","0:0 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-cd-chivas-vancouver-whitecaps_2/"
"San Jose Earthquakes","FC Dallas","http://usa.worldfootball.net/teams/fc-dallas/","0:5 (0:2)","http://usa.worldfootball.net/report/major-league-soccer-2014-san-jose-earthquakes-fc-dallas_2/"
"D.C. United","Colorado Rapids","http://usa.worldfootball.net/teams/colorado-rapids/","4:2 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-d-c-united-colorado-rapids/"
"Colorado Rapids","Los Angeles Galaxy","http://usa.worldfootball.net/teams/los-angeles-galaxy/","3:4 (3:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-colorado-rapids-los-angeles-galaxy_2/"
"Seattle Sounders","San Jose Earthquakes","http://usa.worldfootball.net/teams/san-jose-earthquakes/","1:1 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-seattle-sounders-san-jose-earthquakes_2/"
"FC Dallas","Real Salt Lake","http://usa.worldfootball.net/teams/real-salt-lake/","2:1 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-fc-dallas-real-salt-lake/"
"Toronto FC","Chicago Fire","http://usa.worldfootball.net/teams/chicago-fire/","2:2 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-toronto-fc-chicago-fire/"
"New York RB","Impact de Montreal","http://usa.worldfootball.net/teams/impact-de-montreal/","4:2 (0:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-new-york-rb-impact-de-montreal/"
"New England Revolution","CD Chivas","http://usa.worldfootball.net/teams/cd-chivas/","1:0 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-new-england-revolution-cd-chivas/"
"Columbus Crew","Houston Dynamo","http://usa.worldfootball.net/teams/houston-dynamo/","3:0 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-columbus-crew-houston-dynamo/"
"Sporting Kansas City","D.C. United","http://usa.worldfootball.net/teams/d-c-united/","0:3 (0:3)","http://usa.worldfootball.net/report/major-league-soccer-2014-sporting-kansas-city-d-c-united/"
"Los Angeles Galaxy","Vancouver Whitecaps","http://usa.worldfootball.net/teams/vancouver-whitecaps/","2:0 (2:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-los-angeles-galaxy-vancouver-whitecaps_2/"
"Portland Timbers","Seattle Sounders","http://usa.worldfootball.net/teams/seattle-sounders/","2:4 (0:2)","http://usa.worldfootball.net/report/major-league-soccer-2014-portland-timbers-seattle-sounders_2/"
"Philadelphia Union","San Jose Earthquakes","http://usa.worldfootball.net/teams/san-jose-earthquakes/","4:2 (2:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-philadelphia-union-san-jose-earthquakes/"
"Los Angeles Galaxy","D.C. United","http://usa.worldfootball.net/teams/d-c-united/","4:1 (3:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-los-angeles-galaxy-d-c-united/"
"Sporting Kansas City","Houston Dynamo","http://usa.worldfootball.net/teams/houston-dynamo/","1:3 (0:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-sporting-kansas-city-houston-dynamo/"
"Seattle Sounders","Colorado Rapids","http://usa.worldfootball.net/teams/colorado-rapids/","1:0 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-seattle-sounders-colorado-rapids_2/"
"Toronto FC","New England Revolution","http://usa.worldfootball.net/teams/new-england-revolution/","0:3 (0:2)","http://usa.worldfootball.net/report/major-league-soccer-2014-toronto-fc-new-england-revolution_2/"
"Impact de Montreal","Columbus Crew","http://usa.worldfootball.net/teams/columbus-crew/","2:0 (1:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-impact-de-montreal-columbus-crew/"
"Chicago Fire","FC Dallas","http://usa.worldfootball.net/teams/fc-dallas/","1:0 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-chicago-fire-fc-dallas/"
"Vancouver Whitecaps","Portland Timbers","http://usa.worldfootball.net/teams/portland-timbers/","0:3 (0:0)","http://usa.worldfootball.net/report/major-league-soccer-2014-vancouver-whitecaps-portland-timbers/"
"San Jose Earthquakes","Real Salt Lake","http://usa.worldfootball.net/teams/real-salt-lake/","1:1 (1:1)","http://usa.worldfootball.net/report/major-league-soccer-2014-san-jose-earthquakes-real-salt-lake_2/"
